Userid,Marital status,Application mode,Application order,Course,Morning shift participation,Previous qualification,Previous qualification score,Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Entry score,Displaced,Special needs,Debtor,Regularized Fees,Gender_Male,External Funding,Age at enrollment,International,N units credited 1st period,N units taken 1st period,N scored units 1st period,N units approved 1st period,Average grade 1st period,N unscored units 1st period,N units credited 2nd period,N units taken 2nd period,N scored units 2nd period,N units approved 2nd period,Average grade 2nd period,N unscored units 2nd period,Success,Social Popularity,Registered,Observations
933,married,0.0,1.0,Advertising and Marketing Management,1.0,Bachelor degree,110.0,Portuguese,4th grade,4th grade,Engineer,Engineer,110.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,4.0,11.0,15.0,8.0,13.6,0.0,2.0,8.0,10.0,8.0,15.11111111111111,0.0,Succeeded,81,Yes,
176,single,1.0,1.0,Advertising and Marketing Management,1.0,12th grade,131.0,Portuguese,4th grade,4th grade,Unskilled Worker,Unskilled Worker,123.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,,5.0,6.0,3.0,11.666666666666666,0.0,0.0,5.0,6.0,4.0,13.5,0.0,Holding on,97,Yes,
2006,single,1.0,1.0,Veterinary Nursing,1.0,12th grade,133.0,Portuguese,12th grade,4th grade,Administrative Staff,Armed Forces,143.2,0.0,0.0,,1.0,0.0,0.0,19.0,0.0,0.0,5.0,7.0,5.0,14.4,0.0,0.0,5.0,6.0,5.0,13.2,0.0,Succeeded,81,Yes,
1004,single,2.0,2.0,Management,1.0,12th grade,122.0,Portuguese,9th grade,9th grade,Engineer,Engineer,116.1,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,,8.0,5.0,11.2,0.0,0.0,5.0,5.0,3.0,11.0,0.0,Succeeded,39,Yes,
698,single,1.0,1.0,Tourism,1.0,12th grade,154.0,Portuguese,Bachelor degree,12th grade,Scientist,Politician/CEO,137.2,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,12.0,3.0,10.0,0.0,0.0,6.0,9.0,5.0,10.8,0.0,Holding on,4,Yes,
1310,single,1.0,3.0,Nursing,1.0,12th grade,132.0,Portuguese,6th grade,6th grade,Unskilled Worker,Unskilled Worker,119.3,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,8.0,7.0,11.98857142857143,0.0,0.0,8.0,8.0,7.0,11.98857142857143,0.0,Succeeded,51,Yes,
183,single,0.0,1.0,Journalism and Communication,1.0,9th grade,133.1,Portuguese,9th grade,9th grade,Superior-level Professional,Administrative Staff,104.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,0.0,6.0,6.0,5.0,12.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,Gave up,57,Yes,
4017,single,2.0,1.0,Tourism,1.0,12th grade,134.0,Portuguese,9th grade,12th grade,Unskilled Worker,Administrative Staff,124.9,1.0,0.0,,1.0,0.0,0.0,19.0,0.0,0.0,6.0,11.0,3.0,12.0,0.0,0.0,6.0,11.0,4.0,11.25,0.0,Gave up,86,Yes,
2461,married,0.0,1.0,Journalism and Communication,1.0,12th grade,133.1,Portuguese,4th grade,4th grade,Engineer,Administrative Staff,132.0,0.0,0.0,0.0,1.0,1.0,0.0,43.0,0.0,0.0,6.0,10.0,4.0,11.75,0.0,0.0,6.0,7.0,0.0,0.0,0.0,Gave up,28,Yes,
693,single,1.0,1.0,Tourism,1.0,12th grade,140.0,Portuguese,9th grade,9th grade,Unskilled Worker,Superior-level Professional,130.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,6.0,8.0,6.0,12.571428571428571,0.0,0.0,6.0,10.0,4.0,13.0,0.0,Holding on,18,Yes,
1438,married,0.0,1.0,Social Service (evening attendance),0.0,12th grade,140.0,Portuguese,4th grade,4th grade,Unskilled Worker,Unskilled Worker,101.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,6.0,7.0,6.0,12.5,0.0,0.0,6.0,6.0,6.0,12.166666666666666,0.0,Succeeded,99,Yes,
38,single,0.0,1.0,Management,1.0,12th grade,140.0,Portuguese,4th grade,4th grade,Engineer,Engineer,122.9,0.0,0.0,0.0,1.0,0.0,0.0,55.0,0.0,0.0,5.0,10.0,1.0,10.0,0.0,0.0,5.0,8.0,2.0,12.0,2.0,Gave up,20,Yes,
4207,single,1.0,1.0,Tourism,1.0,12th grade,144.0,Portuguese,9th grade,9th grade,Unskilled Worker,Unskilled Worker,142.6,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,7.0,6.0,14.166666666666666,0.0,0.0,6.0,10.0,4.0,14.0,0.0,Succeeded,2,Yes,
3262,single,1.0,3.0,Management,1.0,12th grade,115.0,Portuguese,12th grade,6th grade,Superior-level Professional,Assembly Worker,109.8,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,5.0,5.0,5.0,13.4,0.0,0.0,5.0,5.0,5.0,12.6,0.0,Succeeded,78,Yes,
1588,single,2.0,2.0,Informatics Engineering,1.0,12th grade,133.1,Portuguese,12th grade,Bachelor degree,Superior-level Professional,Superior-level Professional,117.0,1.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,5.0,10.0,5.0,11.166666666666666,0.0,0.0,5.0,10.0,3.0,10.8,0.0,Holding on,33,Yes,
3738,single,1.0,1.0,Tourism,1.0,12th grade,133.1,Portuguese,Bachelor degree,12th grade,Scientist,Administrative Staff,125.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,6.0,10.0,5.0,11.333333333333334,0.0,0.0,6.0,14.0,2.0,11.5,0.0,Holding on,35,Yes,
1525,single,1.0,1.0,Animation and Multimedia Design,1.0,12th grade,134.0,Portuguese,Bachelor degree,Bachelor degree,Scientist,Scientist,141.7,1.0,,0.0,1.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holding on,10,Yes,
2891,married,0.0,1.0,Social Service (evening attendance),0.0,11th grade,110.0,Portuguese,,,Student,Student,157.8,0.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,5.0,8.0,13.0,8.0,13.75,0.0,2.0,6.0,9.0,6.0,12.5,,Succeeded,77,Yes,
2473,single,1.0,1.0,Advertising and Marketing Management,1.0,12th grade,120.0,Portuguese,12th grade,12th grade,Unskilled Worker,Unskilled Worker,129.1,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,6.0,4.0,11.25,0.0,0.0,6.0,10.0,3.0,10.333333333333334,0.0,Gave up,37,Yes,
303,single,1.0,1.0,Nursing,1.0,12th grade,160.0,Portuguese,9th grade,9th grade,Administrative Staff,Unskilled Worker,154.4,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,9.0,7.0,15.116666666666667,0.0,0.0,8.0,9.0,8.0,16.168888888888887,0.0,Succeeded,67,Yes,
476,single,1.0,1.0,Advertising and Marketing Management,1.0,12th grade,122.0,Portuguese,12th grade,9th grade,Superior-level Professional,Private Security,116.8,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,5.0,8.0,4.0,11.5,0.0,0.0,5.0,5.0,5.0,12.8,0.0,Succeeded,21,Yes,
1604,single,0.0,1.0,Agronomy,1.0,12th grade - Technological specialization course,120.0,Portuguese,9th grade,6th grade,Engineer,Engineer,120.0,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,8.0,6.0,12.142857142857142,0.0,0.0,6.0,11.0,5.0,13.6,0.0,Succeeded,68,Yes,
2200,single,,2.0,Oral Hygiene,1.0,12th grade,133.1,Portuguese,12th grade,12th grade,Unskilled Worker,Armed Forces,100.5,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,7.0,18.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,1.0,Gave up,10,Yes,
2715,single,0.0,1.0,Veterinary Nursing,1.0,12th grade,110.0,Portuguese,12th grade,12th grade,Private Security,Private Security,160.0,,0.0,1.0,1.0,0.0,0.0,30.0,0.0,0.0,6.0,7.0,6.0,16.428571428571427,0.0,0.0,6.0,7.0,6.0,16.666666666666668,0.0,Gave up,77,Yes,
3998,divorced,0.0,2.0,Oral Hygiene,1.0,9th grade,133.1,Portuguese,9th grade,9th grade,Administrative Staff,Engineer,123.0,0.0,0.0,,1.0,0.0,,37.0,0.0,0.0,7.0,10.0,7.0,10.985714285714286,0.0,0.0,8.0,11.0,8.0,12.3,0.0,Succeeded,4,Yes,
2622,single,1.0,1.0,Communication Design,1.0,12th grade,110.0,Portuguese,12th grade,4th grade,Unskilled Worker,Unskilled Worker,105.1,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,6.0,6.0,12.0,0.0,0.0,6.0,6.0,6.0,11.833333333333334,0.0,Succeeded,21,Yes,
443,single,2.0,6.0,Nursing,1.0,12th grade,136.0,Portuguese,9th grade,6th grade,Unskilled Worker,Superior-level Professional,132.5,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,9.0,7.0,12.3,0.0,0.0,8.0,9.0,7.0,12.3,0.0,Succeeded,26,Yes,
4171,single,3.0,5.0,Basic Education,1.0,12th grade,110.0,Portuguese,9th grade,4th grade,Engineer,Engineer,110.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,10.0,4.0,12.75,0.0,0.0,6.0,14.0,3.0,11.333333333333334,0.0,Holding on,67,Yes,
94,married,0.0,1.0,Basic Education,1.0,10th grade,133.1,Portuguese,4th grade,,Student,Student,115.5,0.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,6.0,12.0,3.0,12.666666666666666,0.0,0.0,6.0,14.0,0.0,0.0,1.0,Gave up,80,Yes,
3462,divorced,0.0,1.0,Nursing,1.0,12th grade,130.0,Portuguese,4th grade,4th grade,Unskilled Worker,Unskilled Worker,103.7,0.0,0.0,0.0,1.0,0.0,0.0,38.0,0.0,1.0,8.0,,5.0,13.126,1.0,1.0,8.0,12.0,5.0,13.126,1.0,Holding on,6,Yes,
1157,single,2.0,1.0,Tourism,1.0,12th grade,123.0,Portuguese,6th grade,4th grade,Unskilled Worker,Engineer,120.6,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.0,9.0,3.0,11.666666666666666,0.0,0.0,6.0,15.0,1.0,10.0,0.0,Gave up,2,Yes,
227,married,0.0,1.0,Management,1.0,Bachelor degree,130.0,Portuguese,12th grade,Master degree,Superior-level Professional,Armed Forces,130.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,0.0,0.0,5.0,6.0,5.0,11.0,0.0,0.0,5.0,5.0,5.0,13.8,0.0,Succeeded,12,Yes,
851,single,1.0,6.0,Nursing,1.0,12th grade,133.0,Portuguese,Bachelor degree,Bachelor degree,Politician/CEO,Politician/CEO,126.2,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,9.0,7.0,13.761111111111113,0.0,0.0,8.0,11.0,7.0,12.82375,0.0,Succeeded,97,Yes,
2452,single,0.0,1.0,Agronomy,1.0,12th grade,100.0,Portuguese,12th grade,Bachelor degree,Unskilled Worker,Armed Forces,120.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,2.0,7.0,14.0,4.0,12.0,2.0,0.0,6.0,16.0,0.0,0.0,1.0,Gave up,26,Yes,
4099,single,2.0,2.0,Oral Hygiene,1.0,12th grade,120.0,Portuguese,4th grade,4th grade,Private Security,Private Security,111.3,1.0,,0.0,1.0,0.0,0.0,32.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,Gave up,91,Yes,
2357,single,1.0,1.0,Animation and Multimedia Design,1.0,12th grade,138.0,Portuguese,12th grade,12th grade,Administrative Staff,Superior-level Professional,141.5,0.0,0.0,0.0,1.0,1.0,,19.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Succeeded,79,Yes,
2418,single,0.0,1.0,Management (evening attendance),,12th grade,140.0,Portuguese,4th grade,4th grade,Unskilled Worker,Unskilled Worker,135.8,1.0,0.0,0.0,1.0,1.0,0.0,25.0,0.0,14.0,15.0,16.0,15.0,10.8,0.0,13.0,14.0,14.0,14.0,11.357142857142858,0.0,Succeeded,62,Yes,
3371,single,0.0,1.0,Management,1.0,Bachelor degree,130.0,Portuguese,4th grade,4th grade,Unskilled Worker,Unskilled Worker,130.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,Gave up,28,Yes,
2112,single,2.0,1.0,Agronomy,1.0,12th grade,131.0,Portuguese,9th grade,12th grade,Unskilled Worker,Scientist,134.5,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,7.0,6.0,15.0,0.0,0.0,6.0,8.0,6.0,14.333333333333334,0.0,Succeeded,46,Yes,
4057,single,1.0,2.0,Veterinary Nursing,1.0,12th grade,122.0,Portuguese,12th grade,12th grade,Unskilled Worker,,126.2,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,8.0,6.0,14.0,0.0,0.0,6.0,18.0,3.0,12.666666666666666,0.0,Succeeded,69,Yes,
2410,married,0.0,1.0,Management (evening attendance),0.0,12th grade,100.0,Portuguese,4th grade,4th grade,Unskilled Worker,Unskilled Worker,125.3,1.0,0.0,0.0,1.0,1.0,0.0,41.0,,0.0,5.0,8.0,4.0,11.25,0.0,0.0,5.0,8.0,3.0,11.0,1.0,Gave up,68,Yes,
4368,single,2.0,1.0,Veterinary Nursing,1.0,12th grade,134.0,Portuguese,9th grade,9th grade,Politician/CEO,Politician/CEO,120.4,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,,6.0,10.0,6.0,14.7,0.0,0.0,6.0,10.0,6.0,12.0,0.0,Succeeded,43,Yes,
4193,single,2.0,2.0,Basic Education,1.0,12th grade,150.0,Portuguese,4th grade,4th grade,Private Security,Engineer,132.5,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,6.0,9.0,4.0,12.25,0.0,0.0,,8.0,5.0,11.6,0.0,Holding on,96,Yes,
3308,single,0.0,1.0,Social Service (evening attendance),0.0,Bachelor degree,120.0,Portuguese,9th grade,4th grade,Private Security,Superior-level Professional,121.3,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,7.0,11.0,,11.0,13.454545454545457,0.0,5.0,11.0,13.0,7.0,12.428571428571429,0.0,Succeeded,7,Yes,
3326,single,1.0,1.0,Animation and Multimedia Design,1.0,12th grade,123.0,Portuguese,12th grade,Bachelor degree,Scientist,Scientist,118.8,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,4.0,10.0,10.0,5.0,11.0,0.0,2.0,7.0,8.0,2.0,10.0,0.0,Holding on,96,Yes,
1092,single,2.0,3.0,Journalism and Communication,1.0,12th grade,127.0,Portuguese,9th grade,9th grade,Private Security,Assembly Worker,120.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,Gave up,61,Yes,
260,single,0.0,1.0,Social Service,1.0,12th grade,124.0,Portuguese,12th grade,12th grade,Superior-level Professional,Politician/CEO,118.8,1.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,6.0,10.0,16.0,6.0,11.833333333333334,0.0,2.0,7.0,8.0,2.0,13.0,0.0,Gave up,46,Yes,
3796,single,1.0,3.0,Informatics Engineering,1.0,12th grade,113.0,Portuguese,Master degree,6th grade,Scientist,Engineer,107.4,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,8.0,5.0,14.0,0.0,0.0,5.0,6.0,,13.2,0.0,Succeeded,3,Yes,
4244,single,1.0,1.0,Communication Design,1.0,12th grade,132.0,Portuguese,Master degree,12th grade - Technological specialization course,Scientist,Scientist,136.6,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,1.0,6.0,10.0,6.0,11.714285714285714,1.0,0.0,6.0,15.0,6.0,10.375,,Holding on,46,Yes,
255,single,2.0,1.0,Management,1.0,12th grade,136.0,Portuguese,12th grade,12th grade,Administrative Staff,Administrative Staff,124.1,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,8.0,5.0,12.4,0.0,0.0,5.0,6.0,5.0,10.8,0.0,Succeeded,4,Yes,
2559,single,0.0,1.0,Management,1.0,12th grade,142.0,Portuguese,6th grade,9th grade,Office worker,Skilled construction workers,115.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,11.0,5.0,11.5,0.0,0.0,5.0,9.0,2.0,10.666666666666666,0.0,Holding on,32,Yes,
738,single,2.0,2.0,Tourism,1.0,12th grade,130.0,Portuguese,4th grade,4th grade,Private Security,Engineer,123.4,1.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,6.0,17.0,2.0,10.0,0.0,0.0,6.0,15.0,3.0,11.333333333333334,0.0,Gave up,72,Yes,
3231,single,0.0,1.0,Nursing,1.0,12th grade,130.0,Portuguese,6th grade,12th grade,Unskilled Worker,Administrative Staff,140.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,,8.0,8.0,7.0,14.985714285714286,0.0,0.0,8.0,8.0,7.0,14.985714285714286,0.0,Succeeded,61,Yes,
4171,single,3.0,5.0,Basic Education,1.0,12th grade,110.0,Portuguese,9th grade,4th grade,Engineer,Engineer,110.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,10.0,4.0,12.75,0.0,0.0,6.0,14.0,3.0,11.333333333333334,0.0,Holding on,67,Yes,
776,single,0.0,1.0,Veterinary Nursing,1.0,12th grade - Technological specialization course,140.0,Portuguese,12th grade,12th grade,Administrative Staff,Engineer,140.0,,0.0,1.0,1.0,0.0,0.0,22.0,0.0,2.0,6.0,9.0,6.0,12.0,0.0,1.0,6.0,12.0,3.0,12.0,0.0,Gave up,19,Yes,
3019,single,1.0,2.0,Veterinary Nursing,1.0,12th grade,136.0,Portuguese,4th grade,4th grade,Unskilled Worker,Unskilled Worker,123.4,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,5.0,8.0,5.0,13.166666666666666,2.0,0.0,5.0,5.0,5.0,12.8,0.0,Succeeded,52,Yes,
3213,single,1.0,1.0,Tourism,1.0,12th grade,115.0,Portuguese,Bachelor degree,Bachelor degree,Administrative Staff,Private Security,112.6,0.0,0.0,0.0,1.0,1.0,1.0,20.0,0.0,0.0,6.0,9.0,6.0,12.571428571428571,0.0,0.0,6.0,6.0,6.0,12.166666666666666,0.0,Succeeded,7,Yes,
2989,single,2.0,1.0,Animation and Multimedia Design,1.0,12th grade,158.0,Portuguese,Bachelor degree,Bachelor degree,Superior-level Professional,Superior-level Professional,151.4,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,6.0,12.0,12.0,12.0,13.0,0.0,4.0,11.0,14.0,11.0,13.25,0.0,Succeeded,42,Yes,
821,single,1.0,1.0,Management,1.0,12th grade,142.0,Portuguese,9th grade,9th grade,Unskilled Worker,Unskilled Worker,127.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,5.0,,5.0,12.0,0.0,0.0,5.0,8.0,4.0,11.6,0.0,Succeeded,30,Yes,
2053,single,1.0,2.0,Journalism and Communication,1.0,12th grade,127.0,Portuguese,12th grade,9th grade,Administrative Staff,Private Security,120.4,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,5.0,7.0,2.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Gave up,94,Yes,
2332,single,0.0,1.0,Agronomy,1.0,12th grade,133.1,Portuguese,9th grade,4th grade,Unskilled Worker,Engineer,110.0,1.0,0.0,0.0,1.0,1.0,0.0,31.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,Gave up,24,Yes,
4254,single,3.0,2.0,Basic Education,1.0,12th grade,120.0,Portuguese,9th grade,4th grade,Unskilled Worker,Administrative Staff,113.7,1.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,7.0,11.0,5.0,12.2,,0.0,7.0,13.0,0.0,0.0,0.0,Gave up,41,Yes,
3498,married,0.0,1.0,Management (evening attendance),0.0,12th grade,114.0,Portuguese,4th grade,4th grade,Engineer,Assembly Worker,116.7,0.0,0.0,0.0,1.0,1.0,0.0,49.0,0.0,0.0,5.0,7.0,4.0,13.333333333333334,0.0,0.0,5.0,9.0,4.0,11.6,1.0,Gave up,96,Yes,
166,single,2.0,1.0,Journalism and Communication,1.0,12th grade,133.1,Portuguese,9th grade,4th grade,Engineer,Engineer,126.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,6.0,6.0,12.5,0.0,0.0,6.0,7.0,6.0,13.0,0.0,Succeeded,73,Yes,
1789,single,1.0,1.0,Communication Design,1.0,12th grade,116.0,Portuguese,Bachelor degree,Bachelor degree,Student,Politician/CEO,108.7,1.0,0.0,0.0,1.0,1.0,0.0,23.0,0.0,0.0,6.0,9.0,4.0,11.25,1.0,0.0,6.0,10.0,0.0,0.0,4.0,Gave up,12,Yes,
841,single,1.0,1.0,Management,1.0,12th grade,108.0,Brazilian,Bachelor degree,Bachelor degree,Unskilled Worker,Unskilled Worker,107.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,1.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,Gave up,49,Yes,
1921,single,0.0,1.0,Veterinary Nursing,1.0,12th grade - Technological specialization course,140.0,Portuguese,12th grade,12th grade,Superior-level Professional,Engineer,140.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,2.0,6.0,11.0,5.0,14.2,0.0,0.0,6.0,12.0,2.0,13.5,0.0,Holding on,32,Yes,
3086,married,0.0,1.0,Management,1.0,Bachelor degree,110.0,Portuguese,9th grade,12th grade,Unskilled Worker,Unskilled Worker,110.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,5.0,8.0,10.0,,12.833333333333334,0.0,2.0,5.0,8.0,4.0,12.0,0.0,Holding on,91,Yes,
4255,single,1.0,1.0,Advertising and Marketing Management,1.0,12th grade,121.0,Portuguese,4th grade,4th grade,Private Security,Unskilled Worker,116.5,1.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,5.0,7.0,3.0,11.333333333333334,0.0,0.0,5.0,5.0,4.0,11.25,0.0,Gave up,41,Yes,
710,single,0.0,1.0,Social Service (evening attendance),0.0,12th grade,133.1,Portuguese,4th grade,9th grade,Unskilled Worker,Engineer,96.0,0.0,0.0,1.0,0.0,1.0,0.0,50.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,Gave up,8,Yes,
227,married,0.0,1.0,Management,1.0,Bachelor degree,130.0,Portuguese,12th grade,Master degree,Superior-level Professional,Armed Forces,130.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,0.0,0.0,5.0,6.0,5.0,11.0,0.0,0.0,5.0,5.0,5.0,13.8,0.0,Succeeded,12,Yes,
1644,single,2.0,2.0,Social Service (evening attendance),0.0,12th grade,122.0,Portuguese,4th grade,9th grade,Unskilled Worker,Unskilled Worker,123.8,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,8.0,5.0,12.0,0.0,0.0,6.0,8.0,6.0,11.0,0.0,Succeeded,38,Yes,
2099,single,3.0,1.0,Nursing,1.0,12th grade,126.0,Portuguese,4th grade,9th grade,Private Security,Private Security,119.3,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,8.0,9.0,8.0,13.78125,1.0,0.0,8.0,9.0,8.0,13.78125,1.0,Succeeded,30,Yes,
1034,single,2.0,1.0,Veterinary Nursing,1.0,12th grade,129.0,Portuguese,12th grade,4th grade,Unskilled Worker,Unskilled Worker,118.2,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,5.0,7.0,4.0,13.25,0.0,0.0,5.0,8.0,5.0,15.571428571428571,0.0,Succeeded,69,Yes,
1460,single,3.0,1.0,Management,1.0,12th grade,119.0,Portuguese,4th grade,4th grade,Engineer,Engineer,112.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,Gave up,70,Yes,
4190,single,0.0,1.0,Tourism,1.0,12th grade,154.0,Portuguese,6th grade,4th grade,Politician/CEO,Politician/CEO,154.0,1.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,8.0,14.0,22.0,12.0,12.333333333333334,0.0,3.0,12.0,20.0,8.0,12.0,0.0,Succeeded,64,Yes,
1493,single,0.0,1.0,Equinculture,1.0,12th grade - Technological specialization course,110.0,Portuguese,Bachelor degree,Master degree,Scientist,Scientist,110.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,15.0,4.0,10.75,0.0,0.0,6.0,12.0,2.0,10.5,0.0,Gave up,66,Yes,
2800,single,0.0,1.0,Informatics Engineering,1.0,12th grade,120.0,Portuguese,12th grade,12th grade,Private Security,Engineer,108.6,0.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,2.0,7.0,13.0,,12.0,0.0,2.0,7.0,7.0,3.0,11.0,0.0,Gave up,49,Yes,
1052,single,2.0,2.0,Nursing,1.0,12th grade,134.0,Portuguese,9th grade,4th grade,Administrative Staff,Engineer,133.5,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,8.0,7.0,14.05,0.0,0.0,8.0,8.0,8.0,15.1,0.0,Succeeded,24,Yes,
1673,single,0.0,1.0,Equinculture,1.0,12th grade - Technological specialization course,130.0,Portuguese,Bachelor degree,12th grade,Administrative Staff,Politician/CEO,130.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,6.0,12.0,5.0,13.285714285714286,0.0,0.0,6.0,10.0,4.0,12.0,0.0,Gave up,26,Yes,
1639,single,0.0,1.0,Advertising and Marketing Management,1.0,11th grade,133.1,Portuguese,4th grade,4th grade,Private Security,Superior-level Professional,110.0,0.0,0.0,1.0,1.0,1.0,0.0,26.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,Gave up,66,Yes,
504,single,0.0,2.0,Veterinary Nursing,1.0,Bachelor degree,130.0,Portuguese,Bachelor degree,Bachelor degree,Politician/CEO,Politician/CEO,130.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,,5.0,9.0,1.0,12.0,1.0,0.0,4.0,10.0,0.0,0.0,4.0,Gave up,34,Yes,
4133,single,0.0,1.0,Veterinary Nursing,1.0,12th grade - Technological specialization course,140.0,Portuguese,Bachelor degree,6th grade,Scientist,Unskilled Worker,140.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,7.0,12.0,18.0,8.0,12.25,0.0,4.0,12.0,27.0,8.0,12.2,0.0,Holding on,57,Yes,
3281,single,2.0,2.0,Oral Hygiene,1.0,12th grade,137.0,Brazilian,12th grade,12th grade,Engineer,Engineer,124.4,1.0,0.0,0.0,1.0,0.0,,20.0,1.0,0.0,7.0,8.0,7.0,12.728571428571428,0.0,0.0,8.0,8.0,8.0,14.625,0.0,Succeeded,63,Yes,
